"assay"	"Sample.Name"	"pool"	"dil"	"run"	"rep"	"CT"
"Assay01"	"2"	2	2	2	5	25.5559997558594
"Assay01"	"2"	2	3	2	5	26.5359992980957
"Assay01"	"2"	2	3	2	5	26.4440002441406
"Assay01"	"2"	2	4	2	5	27.7730007171631
"Assay01"	"2"	2	4	2	5	27.7870006561279
"Assay01"	"2"	2	5	2	5	28.7159996032715
"Assay01"	"2"	2	5	2	5	28.8479995727539
"Assay01"	"2"	2	6	2	5	29.8780002593994
"Assay01"	"2"	2	6	2	5	29.8269996643066
"Assay01"	"2"	2	7	2	5	30.9890003204346
"Assay01"	"2"	2	7	2	5	30.8430004119873
"Assay01"	"2"	2	8	2	5	31.5970001220703
"Assay01"	"2"	2	8	2	5	31.6800003051758
"Assay01"	"2"	2	1	2	6	24.2849998474121
"Assay01"	"2"	2	1	2	6	24.3600006103516
"Assay01"	"2"	2	2	2	6	25.3770008087158
"Assay01"	"2"	2	2	2	6	25.4519996643066
"Assay01"	"2"	2	3	2	6	26.5249996185303
"Assay01"	"2"	2	3	2	6	26.5470008850098
"Assay01"	"2"	2	4	2	6	27.8110008239746
"Assay01"	"2"	2	4	2	6	27.761999130249
"Assay01"	"2"	2	5	2	6	28.2479991912842
"Assay01"	"2"	2	5	2	6	28.4829998016357
"Assay01"	"2"	2	6	2	6	30.5170001983643
"Assay01"	"2"	2	6	2	6	30.3910007476807
"Assay01"	"2"	2	7	2	6	30.4160003662109
"Assay01"	"2"	2	7	2	6	30.5149993896484
"Assay01"	"2"	2	8	2	6	31.5259990692139
"Assay01"	"2"	2	8	2	6	31.1079998016357
"Assay01"	"2"	2	1	2	7	24.7029991149902
"Assay01"	"2"	2	1	2	7	24.9150009155273
"Assay01"	"2"	2	2	2	7	25.9340000152588
"Assay01"	"2"	2	2	2	7	25.8640003204346
"Assay01"	"2"	2	3	2	7	26.6180000305176
"Assay01"	"2"	2	3	2	7	26.5429992675781
"Assay01"	"2"	2	4	2	7	27.9400005340576
"Assay01"	"2"	2	4	2	7	27.988000869751
"Assay01"	"2"	2	5	2	7	28.7509994506836
"Assay01"	"2"	2	5	2	7	28.7970008850098
"Assay01"	"2"	2	6	2	7	28.9979991912842
"Assay01"	"2"	2	6	2	7	29.1399993896484
"Assay01"	"2"	2	7	2	7	29.4619998931885
"Assay01"	"2"	2	7	2	7	29.4740009307861
"Assay01"	"2"	2	8	2	7	30.5090007781982
"Assay01"	"2"	2	8	2	7	30.3460006713867
"Assay01"	"2"	3	1	2	1	23.8099994659424
"Assay01"	"2"	3	1	2	1	23.9440002441406
"Assay01"	"2"	3	2	2	1	24.9270000457764
"Assay01"	"2"	3	2	2	1	24.923999786377
"Assay01"	"2"	3	3	2	1	25.7819995880127
"Assay01"	"2"	3	3	2	1	25.9169998168945
"Assay01"	"2"	3	4	2	1	26.8819999694824
"Assay01"	"2"	3	4	2	1	26.8099994659424
"Assay01"	"2"	3	5	2	1	27.9290008544922
"Assay01"	"2"	3	5	2	1	27.9459991455078
"Assay01"	"2"	3	6	2	1	29.4290008544922
"Assay01"	"2"	3	6	2	1	29.5130004882812
"Assay01"	"2"	3	7	2	1	30.1049995422363
"Assay01"	"2"	3	7	2	1	30.3369998931885
"Assay01"	"2"	3	8	2	1	31.9419994354248
"Assay01"	"2"	3	8	2	1	31.6310005187988
"Assay01"	"2"	3	1	2	2	24.0599994659424
"Assay01"	"2"	3	1	2	2	24.0839996337891
"Assay01"	"2"	3	2	2	2	25.173999786377
"Assay01"	"2"	3	2	2	2	25.2099990844727
"Assay01"	"2"	3	3	2	2	26.2029991149902
"Assay01"	"2"	3	3	2	2	26.2849998474121
"Assay01"	"2"	3	4	2	2	27.4829998016357
"Assay01"	"2"	3	4	2	2	27.5590000152588
"Assay01"	"2"	3	5	2	2	27.8209991455078
"Assay01"	"2"	3	5	2	2	27.8780002593994
"Assay01"	"2"	3	6	2	2	29.07200050354
"Assay01"	"2"	3	6	2	2	29.3980007171631
"Assay01"	"2"	3	7	2	2	30.6480007171631
"Assay01"	"2"	3	7	2	2	30.6790008544922
"Assay01"	"2"	3	8	2	2	30.7169990539551
"Assay01"	"2"	3	8	2	2	30.3810005187988
"Assay01"	"2"	3	1	2	3	23.9820003509521
"Assay01"	"2"	3	1	2	3	24.0410003662109
"Assay01"	"2"	3	2	2	3	25.0809993743896
"Assay01"	"2"	3	2	2	3	25.0100002288818
"Assay01"	"2"	3	3	2	3	25.875
"Assay01"	"2"	3	3	2	3	25.8040008544922
"Assay01"	"2"	3	4	2	3	27.2150001525879
"Assay01"	"2"	3	4	2	3	27.2240009307861
"Assay01"	"2"	3	5	2	3	28.1459999084473
"Assay01"	"2"	3	5	2	3	28.5
"Assay01"	"2"	3	6	2	3	28.4479999542236
"Assay01"	"2"	3	6	2	3	28.5709991455078
"Assay01"	"2"	3	7	2	3	29.9150009155273
"Assay01"	"2"	3	7	2	3	29.6660003662109
"Assay01"	"2"	3	8	2	3	31.1660003662109
"Assay01"	"2"	3	8	2	3	30.9829998016357
"Assay01"	"2"	3	1	2	4	23.8740005493164
"Assay01"	"2"	3	1	2	4	23.9479999542236
"Assay01"	"2"	3	2	2	4	25.4139995574951
"Assay01"	"2"	3	2	2	4	25.2450008392334
"Assay01"	"2"	3	3	2	4	26.2220001220703
"Assay01"	"2"	3	3	2	4	26.1889991760254
"Assay01"	"2"	3	4	2	4	27.2169990539551
"Assay01"	"2"	3	4	2	4	27.1110000610352
"Assay01"	"2"	3	5	2	4	28.0149993896484
"Assay01"	"2"	3	5	2	4	27.9400005340576
"Assay01"	"2"	3	6	2	4	29.4829998016357
"Assay01"	"2"	3	6	2	4	29.3929996490479
"Assay01"	"2"	3	7	2	4	31.4069995880127
"Assay01"	"2"	3	7	2	4	31.4939994812012
"Assay01"	"2"	3	8	2	4	31.2660007476807
"Assay01"	"2"	3	8	2	4	31.6520004272461
"Assay01"	"2"	3	1	2	5	24.1979999542236
"Assay01"	"2"	3	1	2	5	24.1560001373291
"Assay01"	"2"	3	2	2	5	25.0750007629395
"Assay01"	"2"	3	2	2	5	25.1240005493164
"Assay01"	"2"	3	3	2	5	26.2110004425049
"Assay01"	"2"	3	3	2	5	26.257999420166
"Assay01"	"2"	3	4	2	5	27.1189994812012
"Assay01"	"2"	3	4	2	5	27.2189998626709
"Assay01"	"2"	3	5	2	5	28.0279998779297
"Assay01"	"2"	3	5	2	5	28.1630001068115
"Assay01"	"2"	3	6	2	5	29.1959991455078
"Assay01"	"2"	3	6	2	5	28.9050006866455
"Assay01"	"2"	3	7	2	5	30.1439990997314
"Assay01"	"2"	3	7	2	5	30.1700000762939
"Assay01"	"2"	3	8	2	5	32.890998840332
"Assay01"	"2"	3	8	2	5	32.6730003356934
"Assay01"	"2"	3	1	2	6	24.1019992828369
"Assay01"	"2"	3	1	2	6	24.0820007324219
"Assay01"	"2"	3	2	2	6	24.7849998474121
"Assay01"	"2"	3	2	2	6	24.8799991607666
"Assay01"	"2"	3	3	2	6	26.4650001525879
"Assay01"	"2"	3	3	2	6	26.4120006561279
"Assay01"	"2"	3	4	2	6	27.1770000457764
"Assay01"	"2"	3	4	2	6	27.1560001373291
"Assay01"	"2"	3	5	2	6	27.9139995574951
"Assay01"	"2"	3	5	2	6	27.9740009307861
"Assay01"	"2"	3	6	2	6	29.2269992828369
"Assay01"	"2"	3	6	2	6	29.0359992980957
"Assay01"	"2"	3	7	2	6	30.0060005187988
"Assay01"	"2"	3	7	2	6	29.882999420166
"Assay01"	"2"	3	8	2	6	31.4640007019043
"Assay01"	"2"	3	8	2	6	31.2889995574951
"Assay01"	"2"	3	1	2	7	23.8929996490479
"Assay01"	"2"	3	1	2	7	23.9710006713867
"Assay01"	"2"	3	2	2	7	24.9080009460449
"Assay01"	"2"	3	2	2	7	24.8169994354248
"Assay01"	"2"	3	3	2	7	25.9120006561279
"Assay01"	"2"	3	3	2	7	25.9449996948242
"Assay01"	"2"	3	4	2	7	26.9720001220703
"Assay01"	"2"	3	4	2	7	26.8880004882812
"Assay01"	"2"	3	5	2	7	28.0849990844727
"Assay01"	"2"	3	5	2	7	28.326000213623
"Assay01"	"2"	3	6	2	7	29.1219997406006
"Assay01"	"2"	3	6	2	7	29.3479995727539
"Assay01"	"2"	3	7	2	7	30.7740001678467
"Assay01"	"2"	3	7	2	7	31.121000289917
"Assay01"	"2"	3	8	2	7	31.6650009155273
"Assay01"	"2"	3	8	2	7	31.0960006713867
"Assay01"	"2"	1	1	3	1	23.7840003967285
"Assay01"	"2"	1	1	3	1	23.9549999237061
"Assay01"	"2"	1	2	3	1	25.2059993743896
"Assay01"	"2"	1	2	3	1	25.0970001220703
"Assay01"	"2"	1	3	3	1	26.3159999847412
"Assay01"	"2"	1	3	3	1	26.2840003967285
"Assay01"	"2"	1	4	3	1	27.2110004425049
"Assay01"	"2"	1	4	3	1	27.5970001220703
"Assay01"	"2"	1	5	3	1	28.826000213623
"Assay01"	"2"	1	5	3	1	28.9440002441406
"Assay01"	"2"	1	6	3	1	29.7590007781982
"Assay01"	"2"	1	6	3	1	30.2549991607666
"Assay01"	"2"	1	7	3	1	30.6909999847412
"Assay01"	"2"	1	7	3	1	30.2049999237061
"Assay01"	"2"	1	8	3	1	31.5599994659424
"Assay01"	"2"	1	8	3	1	31.3610000610352
"Assay01"	"2"	1	1	3	2	24.1690006256104
"Assay01"	"2"	1	1	3	2	24.4629993438721
"Assay01"	"2"	1	2	3	2	25.7789993286133
"Assay01"	"2"	1	2	3	2	25.5690002441406
"Assay01"	"2"	1	3	3	2	26.7549991607666
"Assay01"	"2"	1	3	3	2	26.7919998168945
"Assay01"	"2"	1	4	3	2	27.6359996795654
"Assay01"	"2"	1	4	3	2	27.4379997253418
"Assay01"	"2"	1	5	3	2	28.7810001373291
"Assay01"	"2"	1	5	3	2	28.9689998626709
"Assay01"	"2"	1	6	3	2	29.8150005340576
"Assay01"	"2"	1	6	3	2	29.7900009155273
"Assay01"	"2"	1	7	3	2	31.2240009307861
"Assay01"	"2"	1	7	3	2	30.9549999237061
"Assay01"	"2"	1	8	3	2	32.1839981079102
"Assay01"	"2"	1	8	3	2	31.4559993743896
"Assay01"	"2"	1	1	3	3	24.2639999389648
"Assay01"	"2"	1	1	3	3	24.3969993591309
"Assay01"	"2"	1	2	3	3	26.1219997406006
"Assay01"	"2"	1	2	3	3	25.8819999694824
"Assay01"	"2"	1	3	3	3	27.0830001831055
"Assay01"	"2"	1	3	3	3	26.9850006103516
"Assay01"	"2"	1	4	3	3	27.8490009307861
"Assay01"	"2"	1	4	3	3	27.548999786377
"Assay01"	"2"	1	5	3	3	29.1079998016357
"Assay01"	"2"	1	5	3	3	29.0839996337891
"Assay01"	"2"	1	6	3	3	29.2730007171631
"Assay01"	"2"	1	6	3	3	29.3939990997314
"Assay01"	"2"	1	7	3	3	30.5979995727539
"Assay01"	"2"	1	7	3	3	30.6420001983643
"Assay01"	"2"	1	8	3	3	32.0859985351562
"Assay01"	"2"	1	8	3	3	32.5190010070801
"Assay01"	"2"	1	1	3	4	24.5170001983643
"Assay01"	"2"	1	1	3	4	24.7140007019043
"Assay01"	"2"	1	2	3	4	25.6439990997314
"Assay01"	"2"	1	2	3	4	25.5340003967285
"Assay01"	"2"	1	3	3	4	26.3579998016357
"Assay01"	"2"	1	3	3	4	26.4139995574951
"Assay01"	"2"	1	4	3	4	28.2900009155273
"Assay01"	"2"	1	4	3	4	27.8479995727539
"Assay01"	"2"	1	5	3	4	28.9860000610352
"Assay01"	"2"	1	5	3	4	29.3560009002686
"Assay01"	"2"	1	6	3	4	29.6259994506836
"Assay01"	"2"	1	6	3	4	29.8419990539551
"Assay01"	"2"	1	7	3	4	30.05299949646
"Assay01"	"2"	1	7	3	4	30.253999710083
"Assay01"	"2"	1	8	3	4	32.3110008239746
"Assay01"	"2"	1	8	3	4	32.0699996948242
"Assay01"	"2"	1	1	3	5	24.701000213623
"Assay01"	"2"	1	1	3	5	24.6849994659424
"Assay01"	"2"	1	2	3	5	25.7970008850098
"Assay01"	"2"	1	2	3	5	25.7560005187988
"Assay01"	"2"	1	3	3	5	26.6830005645752
"Assay01"	"2"	1	3	3	5	26.4340000152588
"Assay01"	"2"	1	4	3	5	27.7600002288818
"Assay01"	"2"	1	4	3	5	27.6560001373291
"Assay01"	"2"	1	5	3	5	29.2070007324219
"Assay01"	"2"	1	5	3	5	29.7299995422363
"Assay01"	"2"	1	6	3	5	29.7310009002686
"Assay01"	"2"	1	6	3	5	29.7940006256104
"Assay01"	"2"	1	7	3	5	31.0049991607666
"Assay01"	"2"	1	7	3	5	30.9790000915527
"Assay01"	"2"	1	8	3	5	31.193000793457
"Assay01"	"2"	1	8	3	5	31.0709991455078
"Assay01"	"2"	1	1	3	6	24.636999130249
"Assay01"	"2"	1	1	3	6	24.7350006103516
"Assay01"	"2"	1	2	3	6	25.5419998168945
"Assay01"	"2"	1	2	3	6	25.6790008544922
"Assay01"	"2"	1	3	3	6	27.1989994049072
"Assay01"	"2"	1	3	3	6	27.242000579834
"Assay01"	"2"	1	4	3	6	28.367000579834
"Assay01"	"2"	1	4	3	6	28.2220001220703
"Assay01"	"2"	1	5	3	6	28.7299995422363
"Assay01"	"2"	1	5	3	6	28.875
"Assay01"	"2"	1	6	3	6	30.3819999694824
"Assay01"	"2"	1	6	3	6	30.2029991149902
"Assay01"	"2"	1	7	3	6	32.3120002746582
"Assay01"	"2"	1	7	3	6	32.3120002746582
"Assay01"	"2"	1	8	3	6	33.1419982910156
"Assay01"	"2"	1	8	3	6	33.0769996643066
"Assay01"	"2"	1	1	3	7	24.6770000457764
"Assay01"	"2"	1	1	3	7	24.7360000610352
"Assay01"	"2"	1	2	3	7	25.9270000457764
"Assay01"	"2"	1	2	3	7	25.8570003509521
"Assay01"	"2"	1	3	3	7	27.2609996795654
"Assay01"	"2"	1	3	3	7	27.2199993133545
"Assay01"	"2"	1	4	3	7	27.8369998931885
"Assay01"	"2"	1	4	3	7	27.7360000610352
"Assay01"	"2"	1	5	3	7	29.0860004425049
"Assay01"	"2"	1	5	3	7	29.3290004730225
"Assay01"	"2"	1	6	3	7	29.5599994659424
"Assay01"	"2"	1	6	3	7	29.5930004119873
"Assay01"	"2"	1	7	3	7	30.4349994659424
"Assay01"	"2"	1	7	3	7	30.7229995727539
"Assay01"	"2"	1	8	3	7	30.9820003509521
"Assay01"	"2"	1	8	3	7	30.8080005645752
"Assay01"	"2"	2	1	3	1	24.0400009155273
"Assay01"	"2"	2	1	3	1	24.2479991912842
"Assay01"	"2"	2	2	3	1	25.5820007324219
"Assay01"	"2"	2	2	3	1	25.6350002288818
"Assay01"	"2"	2	3	3	1	26.6539993286133
"Assay01"	"2"	2	3	3	1	26.5809993743896
"Assay01"	"2"	2	4	3	1	27.9990005493164
"Assay01"	"2"	2	4	3	1	27.9890003204346
"Assay01"	"2"	2	5	3	1	29.2630004882812
"Assay01"	"2"	2	5	3	1	29.2730007171631
"Assay01"	"2"	2	6	3	1	28.496000289917
"Assay01"	"2"	2	6	3	1	28.6650009155273
"Assay01"	"2"	2	7	3	1	30.6439990997314
"Assay01"	"2"	2	7	3	1	30.6459999084473
"Assay01"	"2"	2	8	3	1	32.7350006103516
"Assay01"	"2"	2	8	3	1	33.6689987182617
"Assay01"	"2"	2	1	3	2	24.5429992675781
"Assay01"	"2"	2	1	3	2	24.6630001068115
"Assay01"	"2"	2	2	3	2	25.7649993896484
"Assay01"	"2"	2	2	3	2	25.6450004577637
"Assay01"	"2"	2	3	3	2	26.7099990844727
"Assay01"	"2"	2	3	3	2	26.7600002288818
"Assay01"	"2"	2	4	3	2	27.1840000152588
"Assay01"	"2"	2	4	3	2	27.3519992828369
"Assay01"	"2"	2	5	3	2	28.7180004119873
"Assay01"	"2"	2	5	3	2	28.7770004272461
"Assay01"	"2"	2	6	3	2	29.0729999542236
"Assay01"	"2"	2	6	3	2	29.298999786377
"Assay01"	"2"	2	7	3	2	32.5110015869141
"Assay01"	"2"	2	7	3	2	31.7789993286133
"Assay01"	"2"	2	8	3	2	31.2280006408691
"Assay01"	"2"	2	8	3	2	31.3959999084473
"Assay01"	"2"	2	1	3	3	24.4939994812012
"Assay01"	"2"	2	1	3	3	24.5170001983643
"Assay01"	"2"	2	2	3	3	25.6879997253418
"Assay01"	"2"	2	2	3	3	25.4860000610352
"Assay01"	"2"	2	3	3	3	26.6079998016357
"Assay01"	"2"	2	3	3	3	26.6700000762939
"Assay01"	"2"	2	4	3	3	27.7970008850098
"Assay01"	"2"	2	4	3	3	27.8339996337891
"Assay01"	"2"	2	5	3	3	30.4820003509521
"Assay01"	"2"	2	5	3	3	30.5009994506836
"Assay01"	"2"	2	6	3	3	29.0340003967285
"Assay01"	"2"	2	6	3	3	29.1679992675781
"Assay01"	"2"	2	7	3	3	30.4230003356934
"Assay01"	"2"	2	7	3	3	30.2700004577637
"Assay01"	"2"	2	8	3	3	32.2089996337891
"Assay01"	"2"	2	8	3	3	32.3580017089844
"Assay01"	"2"	2	1	3	4	24.798999786377
"Assay01"	"2"	2	1	3	4	24.8610000610352
"Assay01"	"2"	2	2	3	4	25.4540004730225
"Assay01"	"2"	2	2	3	4	25.3409996032715
"Assay01"	"2"	2	3	3	4	26.943000793457
"Assay01"	"2"	2	3	3	4	27.0440006256104
"Assay01"	"2"	2	4	3	4	27.7049999237061
"Assay01"	"2"	2	4	3	4	27.5909996032715
"Assay01"	"2"	2	5	3	4	28.8120002746582
"Assay01"	"2"	2	5	3	4	28.9950008392334
"Assay01"	"2"	2	6	3	4	29.9740009307861
"Assay01"	"2"	2	6	3	4	30.1879997253418
"Assay01"	"2"	2	7	3	4	29.9669990539551
"Assay01"	"2"	2	7	3	4	29.8540000915527
"Assay01"	"2"	2	8	3	4	30.6840000152588
"Assay01"	"2"	2	8	3	4	30.7789993286133
"Assay01"	"2"	2	1	3	5	24.3250007629395
"Assay01"	"2"	2	1	3	5	24.5170001983643
"Assay01"	"2"	2	2	3	5	25.5270004272461
"Assay01"	"2"	2	2	3	5	25.5139999389648
"Assay01"	"2"	2	3	3	5	27.1350002288818
"Assay01"	"2"	2	3	3	5	26.9529991149902
"Assay01"	"2"	2	4	3	5	27.8680000305176
"Assay01"	"2"	2	4	3	5	28.0349998474121
"Assay01"	"2"	2	5	3	5	29.1350002288818
"Assay01"	"2"	2	5	3	5	29.3239994049072
"Assay01"	"2"	2	6	3	5	29.9580001831055
"Assay01"	"2"	2	6	3	5	29.7929992675781
"Assay01"	"2"	2	7	3	5	30.4839992523193
"Assay01"	"2"	2	7	3	5	30.5470008850098
"Assay01"	"2"	2	8	3	5	33.4300003051758
"Assay01"	"2"	2	8	3	5	32.6780014038086
"Assay01"	"2"	2	1	3	6	24.6509990692139
"Assay01"	"2"	2	1	3	6	24.8290004730225
"Assay01"	"2"	2	2	3	6	25.5200004577637
"Assay01"	"2"	2	2	3	6	25.636999130249
"Assay01"	"2"	2	3	3	6	26.6359996795654
"Assay01"	"2"	2	3	3	6	26.8390007019043
"Assay01"	"2"	2	4	3	6	27.7450008392334
"Assay01"	"2"	2	4	3	6	27.6000003814697
"Assay01"	"2"	2	5	3	6	28.8570003509521
"Assay01"	"2"	2	5	3	6	28.8969993591309
"Assay01"	"2"	2	6	3	6	29.5739994049072
"Assay01"	"2"	2	6	3	6	29.7700004577637
"Assay01"	"2"	2	7	3	6	32.1300010681152
"Assay01"	"2"	2	7	3	6	31.44700050354
"Assay01"	"2"	2	8	3	6	30.9400005340576
"Assay01"	"2"	2	8	3	6	31.0300006866455
"Assay01"	"2"	2	1	3	7	24.57200050354
"Assay01"	"2"	2	1	3	7	24.5890007019043
"Assay01"	"2"	2	2	3	7	25.6730003356934
"Assay01"	"2"	2	2	3	7	25.548999786377
"Assay01"	"2"	2	3	3	7	26.863000869751
"Assay01"	"2"	2	3	3	7	27.0639991760254
"Assay01"	"2"	2	4	3	7	27.8999996185303
"Assay01"	"2"	2	4	3	7	28.0419998168945
"Assay01"	"2"	2	5	3	7	28.6229991912842
"Assay01"	"2"	2	5	3	7	28.3290004730225
"Assay01"	"2"	2	6	3	7	29.5769996643066
"Assay01"	"2"	2	6	3	7	29.621000289917
"Assay01"	"2"	2	7	3	7	31.7749996185303
"Assay01"	"2"	2	7	3	7	32.2809982299805
"Assay01"	"2"	2	8	3	7	31.4309997558594
"Assay01"	"2"	2	8	3	7	31.1529998779297
"Assay01"	"2"	3	1	3	1	23.8700008392334
"Assay01"	"2"	3	1	3	1	23.988000869751
"Assay01"	"2"	3	2	3	1	25.2490005493164
"Assay01"	"2"	3	2	3	1	25.1800003051758
"Assay01"	"2"	3	3	3	1	26.1669998168945
"Assay01"	"2"	3	3	3	1	26.2240009307861
"Assay01"	"2"	3	4	3	1	27.7250003814697
"Assay01"	"2"	3	4	3	1	27.6110000610352
"Assay01"	"2"	3	5	3	1	28.0909996032715
"Assay01"	"2"	3	5	3	1	28.1259994506836
"Assay01"	"2"	3	6	3	1	29.3969993591309
"Assay01"	"2"	3	6	3	1	29.5590000152588
"Assay01"	"2"	3	7	3	1	30.6620006561279
"Assay01"	"2"	3	7	3	1	30.9230003356934
"Assay01"	"2"	3	8	3	1	31.6049995422363
"Assay01"	"2"	3	8	3	1	31.1690006256104
"Assay01"	"2"	3	1	3	2	24.1909999847412
"Assay01"	"2"	3	1	3	2	24.2590007781982
"Assay01"	"2"	3	2	3	2	25.1359996795654
"Assay01"	"2"	3	2	3	2	25.1630001068115
"Assay01"	"2"	3	3	3	2	26.4479999542236
"Assay01"	"2"	3	3	3	2	26.2819995880127
"Assay01"	"2"	3	4	3	2	27.0480003356934
"Assay01"	"2"	3	4	3	2	27.0559997558594
"Assay01"	"2"	3	5	3	2	28.4540004730225
"Assay01"	"2"	3	5	3	2	28.4069995880127
"Assay01"	"2"	3	6	3	2	29.0960006713867
"Assay01"	"2"	3	6	3	2	28.9099998474121
"Assay01"	"2"	3	7	3	2	30.1770000457764
"Assay01"	"2"	3	7	3	2	29.9909992218018
"Assay01"	"2"	3	8	3	2	32.2529983520508
"Assay01"	"2"	3	8	3	2	32.4459991455078
"Assay01"	"2"	3	1	3	3	24.1790008544922
"Assay01"	"2"	3	1	3	3	24.2080001831055
"Assay01"	"2"	3	2	3	3	25.4179992675781
"Assay01"	"2"	3	2	3	3	25.3740005493164
"Assay01"	"2"	3	3	3	3	26.2350006103516
"Assay01"	"2"	3	3	3	3	26.4400005340576
"Assay01"	"2"	3	4	3	3	27.7059993743896
"Assay01"	"2"	3	4	3	3	27.3430004119873
"Assay01"	"2"	3	5	3	3	28.1989994049072
"Assay01"	"2"	3	5	3	3	28.2770004272461
"Assay01"	"2"	3	6	3	3	29.5739994049072
"Assay01"	"2"	3	6	3	3	29.6989994049072
"Assay01"	"2"	3	7	3	3	30.9650001525879
"Assay01"	"2"	3	7	3	3	31.0860004425049
"Assay01"	"2"	3	8	3	3	32.3530006408691
"Assay01"	"2"	3	8	3	3	32.6220016479492
"Assay01"	"2"	3	1	3	4	24.117000579834
"Assay01"	"2"	3	1	3	4	24.3549995422363
"Assay01"	"2"	3	2	3	4	25.5820007324219
"Assay01"	"2"	3	2	3	4	25.4479999542236
"Assay01"	"2"	3	3	3	4	26.3320007324219
"Assay01"	"2"	3	3	3	4	26.386999130249
"Assay01"	"2"	3	4	3	4	27.1749992370605
"Assay01"	"2"	3	4	3	4	27.3110008239746
"Assay01"	"2"	3	5	3	4	28.4300003051758
"Assay01"	"2"	3	5	3	4	28.57200050354
"Assay01"	"2"	3	6	3	4	28.9629993438721
"Assay01"	"2"	3	6	3	4	29.0790004730225
"Assay01"	"2"	3	7	3	4	31.2469997406006
"Assay01"	"2"	3	7	3	4	31.5380001068115
"Assay01"	"2"	3	8	3	4	31.0510005950928
"Assay01"	"2"	3	8	3	4	30.9130001068115
"Assay01"	"2"	3	1	3	5	24.1569995880127
"Assay01"	"2"	3	1	3	5	24.2360000610352
"Assay01"	"2"	3	2	3	5	25.1730003356934
"Assay01"	"2"	3	2	3	5	25.1189994812012
"Assay01"	"2"	3	3	3	5	26.4270000457764
"Assay01"	"2"	3	3	3	5	26.3439998626709
"Assay01"	"2"	3	4	3	5	27.8640003204346
"Assay01"	"2"	3	4	3	5	27.5690002441406
"Assay01"	"2"	3	5	3	5	28.8729991912842
"Assay01"	"2"	3	5	3	5	29.132999420166
"Assay01"	"2"	3	6	3	5	29.05299949646
"Assay01"	"2"	3	6	3	5	29.0179996490479
"Assay01"	"2"	3	7	3	5	29.5400009155273
"Assay01"	"2"	3	7	3	5	29.3780002593994
"Assay01"	"2"	3	8	3	5	31.4309997558594
"Assay01"	"2"	3	8	3	5	31.3339996337891
"Assay01"	"2"	3	1	3	6	24.2810001373291
"Assay01"	"2"	3	1	3	6	24.2800006866455
"Assay01"	"2"	3	2	3	6	25.0459995269775
"Assay01"	"2"	3	2	3	6	24.9890003204346
"Assay01"	"2"	3	3	3	6	26.7080001831055
"Assay01"	"2"	3	3	3	6	26.5349998474121
"Assay01"	"2"	3	4	3	6	27.57200050354
"Assay01"	"2"	3	4	3	6	27.507999420166
"Assay01"	"2"	3	5	3	6	28.5090007781982
"Assay01"	"2"	3	5	3	6	28.367000579834
"Assay01"	"2"	3	6	3	6	30.3290004730225
"Assay01"	"2"	3	6	3	6	30.1100006103516
"Assay01"	"2"	3	7	3	6	31.0860004425049
"Assay01"	"2"	3	7	3	6	31.0340003967285
"Assay01"	"2"	3	8	3	6	32.564998626709
"Assay01"	"2"	3	8	3	6	32.9780006408691
"Assay01"	"2"	3	1	3	7	24.0330009460449
"Assay01"	"2"	3	1	3	7	24.2320003509521
"Assay01"	"2"	3	2	3	7	24.8740005493164
"Assay01"	"2"	3	2	3	7	24.7849998474121
"Assay01"	"2"	3	3	3	7	26.2639999389648
"Assay01"	"2"	3	3	3	7	26.1959991455078
"Assay01"	"2"	3	4	3	7	28.1860008239746
"Assay01"	"2"	3	4	3	7	28.2110004425049
"Assay01"	"2"	3	5	3	7	27.9540004730225
"Assay01"	"2"	3	5	3	7	28.1040000915527
"Assay01"	"2"	3	6	3	7	29.0259990692139
"Assay01"	"2"	3	6	3	7	28.9610004425049
"Assay01"	"2"	3	7	3	7	30.2940006256104
"Assay01"	"2"	3	7	3	7	30.4669990539551
"Assay01"	"2"	3	8	3	7	31.2749996185303
"Assay01"	"2"	3	8	3	7	30.3390007019043
"Assay02"	"2"	1	1	4	1	26.0240001678467
"Assay02"	"2"	1	1	4	1	26.2999992370605
"Assay02"	"2"	1	2	4	1	27.1599998474121
"Assay02"	"2"	1	2	4	1	27.1730003356934
"Assay02"	"2"	1	3	4	1	27.6870002746582
"Assay02"	"2"	1	3	4	1	27.8939990997314
"Assay02"	"2"	1	4	4	1	29.701000213623
"Assay02"	"2"	1	4	4	1	29.4200000762939
"Assay02"	"2"	1	5	4	1	30.8810005187988
"Assay02"	"2"	1	5	4	1	30.8449993133545
"Assay02"	"2"	1	6	4	1	32.4599990844727
"Assay02"	"2"	1	6	4	1	33.4949989318848
"Assay02"	"2"	1	7	4	1	30.7339992523193
"Assay02"	"2"	1	7	4	1	30.7250003814697
"Assay02"	"2"	1	8	4	1	40
"Assay02"	"2"	1	8	4	1	40
"Assay02"	"2"	1	1	4	2	26.0020008087158
"Assay02"	"2"	1	1	4	2	26.1359996795654
"Assay02"	"2"	1	2	4	2	27.1450004577637
"Assay02"	"2"	1	2	4	2	27.326000213623
"Assay02"	"2"	1	3	4	2	27.7350006103516
"Assay02"	"2"	1	3	4	2	27.6949996948242
"Assay02"	"2"	1	4	4	2	30.6420001983643
"Assay02"	"2"	1	4	4	2	30.8090000152588
"Assay02"	"2"	1	5	4	2	29.382999420166
"Assay02"	"2"	1	5	4	2	29.3040008544922
